"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"SLC5A4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MS4A2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RCVRN"	0.203778248473064	0.210808622403814	0.543227688220375	0.14619698112263	0.123369765871705	0.166114631355748	0.136962303184964	0.824498774210069	0.017028624204191	0.257999554754657	0.185366424772687	0.136937143602653	0.321607405189647	0.294176552240463	0.105062659530521	0.119740030867105
"GPR182"	0	0	0.0214889560926489	0	0	0.0583904145206473	0	0	0	0.0336031135435344	0	0.0320538297703473	0.0174705165722528	0.0306737988718709	0	0.0370809026572587
"KCNS2"	2.87375411002856	2.10525229443929	3.66159131493716	4.18054371410492	2.65601855908271	2.69804964827344	3.85188366294381	3.20214107098721	0.617374396304833	0.834274297520905	1.45806124281089	1.05174420887955	1.07941165859244	0.440409219778942	0.825595186622036	1.13055484319683
"RAB23"	4.01336562711596	1.57002328786048	2.08299407045376	4.0127897656699	4.47966670349885	4.34994332496083	3.94195001264811	0.838908913784221	4.50893690898901	4.39738351981509	4.35734480963325	4.39442666484529	4.65616183498763	4.62278032552347	4.35693397752456	3.97214330568853
"KCNK3"	0.0168669531342753	0.0448237450964075	0.160062196709495	0.0654383213992843	0.0548779799050971	0.0576840493932978	0.111458784131433	0.167559985266531	0.0126689564460769	0.00558549974403178	0.00586558036780999	0.0106315880522297	0.0143944639041359	0.00763466758758026	0.0377724155244076	0.0336119071314587
"MUSK"	2.11852939279233	1.64108499304425	0.9791945782426	1.74086789547975	1.65325503508561	1.70522220598959	1.63623515718655	1.54437492816758	2.42397017091444	2.36699195325677	1.88350348595797	1.78309005208767	2.02260105942875	2.02672907477836	1.72135299717902	1.63327526199248
"MAGI2"	3.58909810789494	3.03509333967996	3.22407182016373	3.63567708132504	3.65899689070936	3.42341406618561	3.76620610858017	2.82989703645271	3.79166111859648	3.70923970397721	3.67295860015957	3.59227131038633	3.480466879205	3.72900372907686	3.67530071709204	3.42312726634317
"LDB2"	2.74683614099371	1.93324718032851	2.0238720468869	2.63665477680235	3.36809701819046	3.60095899057782	2.72205070812201	1.69061455774373	3.09245500952331	2.81612957275848	3.22052748273364	3.06298919932079	2.78997762635936	2.83756740636167	3.12444440788831	3.06791371013302
"HGF"	11.5528938848422	10.6373686225055	9.6683782403975	10.5658741836762	10.5436841134753	10.5071943179651	10.5497977860732	9.1893114144096	11.5846842484933	11.484307651449	10.8463873236268	10.8395404805151	10.8030325952264	10.8340795332145	10.7416189168253	10.5032769712928
"CNR1"	0	0	0	0	0.0463451147159913	0	0	0	0	0	0	0	0	0	0	0
"HPGDS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0271318953684899
"ERICH4"	0	0	0	0	0	0.0910437016947892	0	0	0	0	0	0	0	0	0	0
"GLDN"	2.73927694713951	2.71725076729158	4.01368077971124	2.58830991575041	1.77983996912954	0.825635933134554	3.37350145009699	3.09668958183844	4.18051796120442	4.15820932855918	4.60018868429564	4.86003996660424	4.49365162239245	4.38473514879586	4.75900679143451	4.88164734474307
"C3orf49"	0.0122553142914246	0.0218514568883281	0	0.0141441903418735	0.00639266419142952	0.00709805659319483	0.0197729033496844	0	0.0328541104840056	0.0360824301086516	0.00638141633169049	0	0.0311445106495551	0.00277386121292065	0.0222514069368266	0.0100568008454251
"PTGDR2"	0.0616712528115252	0.122981761500363	0.131167414928974	0.106627778725991	0.11299046998346	0.0477710529312099	0.0931864656243823	0.112614185643337	0.0680730591289616	0.0734396842292227	0.103940123687535	0.0911774713585165	0.031880726532533	0.0546259329289133	0.10157166188159	0.080926407993154
"COL6A6"	0.272782216065821	0.117590674595741	0.246571389120136	0.572472765345291	0.23484218663715	0.375918327043116	0.603878300783832	0.366365484273323	0.0420528858026731	0.0761502374838636	0.12575605162682	0.0797594492866734	0.0632754959942936	0.035219812761957	0.125968352371092	0.0757310186593968
"ALAS2"	0	0.0513254710216009	0	0	0	0	0	0	0	0.0215150947637707	0	0	0	0	0	0
"KLF17"	0.016957082963926	0	0	0	0.0176502423133353	0.0195894384729059	0.0363282807512608	0	0.0453354748205676	0.0578997228740372	0	0	0	0.0602908732847361	0	0
"OVCH1"	0.268945621272359	0.0360226308152271	0.0380400980343033	0.102252732825045	0.188760922674477	0.0463981906475437	0.0433198780233488	0.0990181081239221	0.617519973122306	0.402357688364598	0.387861178696633	0.363642033151192	0.390570229708092	0.363955394764242	0.170014498092087	0.12791012482682
"NPY5R"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLC18A2"	0.380231786084733	0	0	0.247955046953558	0.471347519987469	0.14702860172583	0.292943889398611	0	0.273540773846439	0.298122013795624	0.311592064580942	0.409540361297767	0.161789339053468	0.17068344107549	0.312086035976278	0.139394240692118
"TMX2.CTNND1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PLPPR4"	1.18506234528953	0.241588267557877	0.875595735326502	1.48266030084357	0.886523278703529	0.436666986139056	1.70165376156999	0.328969349153724	1.83507649849047	1.80557512362556	1.95822633589447	1.81702555642402	1.47118337726418	1.52857684992568	1.74866811312874	2.03264152305802
"HBM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MTMR9"	1.95056039606684	1.25927765614843	1.30617511073221	1.93709588673112	1.43123176336593	1.55052103367705	1.98027907631959	1.04998667300114	2.23468584124623	2.23241700644355	2.27753686026636	2.24669022321352	2.11608312548517	2.12871988744872	2.23532597818554	2.21071383663166
"RTN1"	0.485639412739803	0.441460765443323	0.116451395555899	0.47005252434674	0.35363640539758	0	0.323959537325311	0.417161570108494	2.75126819607968	2.71027172216679	2.95906761612785	3.02544572885008	2.66848039032027	2.56938973906552	2.99308898041803	3.14395173959294
"SPOCK3"	0	0	0	0	0.122875877699065	0	0	0	0	0	0	0	0	0	0	0
"RAB3C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PLA2G2C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"STXBP1"	4.01476188970868	3.88104637044747	4.13349498485152	4.34414974157898	4.55832782371124	4.37407993351779	4.31091969556669	3.99590417343104	3.98802191998621	3.92630564445159	3.99363541210177	3.95067775383984	3.83982731737371	3.86697265789063	4.06390420535105	4.05994708018614
"MSRA"	1.20024786042234	1.78832130349134	1.61723875706917	1.14470325779489	0.525324886606079	0.700249555276768	1.23205340363688	1.63907709257702	1.36548586526134	1.41553073080533	1.54119277883253	1.51123647366052	1.33040845326182	1.2390039392061	1.50419102931691	1.66024411756287
"CLVS2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RIMS1"	0.873215029799692	0.207026785201417	1.20445802289688	1.69657933492614	0.344153640879711	0.424331366522437	1.05405627453688	1.17269002725736	0.222003135660162	0.370326545056604	0.725189827534006	0.821511623219402	0.249897001974853	0.302762962361106	1.04150740857291	0.447568180576628
"RGCC"	1.05133720233929	1.4232585133729	1.9011863853083	1.36184522927357	1.86644474875934	1.70722344085722	1.32867233015974	1.67181104693075	1.66268897664734	1.53866792995262	1.86111618648778	2.13287506125254	1.52788922589497	1.87162394090833	2.09144355446523	2.19020977692852
"HAND1"	0	0.0538515645054047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A4GNT"	0.0249949827959926	0	0.00634130483475213	0.0231081929340365	0	0	0.0269369244596139	0	0.0358578759853846	0.0296333103932264	0.0182267695822891	0.0259308649440404	0.0356726506667648	0.0492048467821039	0.0362892042778603	0.021885422215812
"LRRC32"	4.44329461591238	4.71798391208869	4.71396941231456	4.26099623979089	4.25910271972014	4.29865079581019	4.24572026330919	4.77608981576017	3.7242414630016	3.74036414153664	3.73078931156149	3.64321903804435	3.89016742361349	3.88062594552889	3.84380210634192	3.76484902250512
"EIF4E"	4.50136598948825	3.14313110832305	3.11434223262576	4.10227011865553	3.75876445924619	3.94719967549194	4.14817645918528	2.31107647646258	4.83882511234029	4.85191023878928	4.64975006842231	4.52680745865432	4.34667248252173	4.39652681304366	4.46286324786684	4.39381065618361
"TAF9"	5.20747821960438	5.37888667597179	5.16516153200389	4.9073269603918	5.24045763736009	5.05555250106058	5.01785259298571	4.80717237267856	5.20336933953922	5.18807534052184	5.17385387148486	5.20610970608369	5.08751799539191	5.18576702518905	5.09171580301075	5.2940044952826
"OMD"	0.096877813241756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TGFB3"	0.36464675491665	0.457805321215112	0.471540514645786	0.593811568894077	0.421492540821895	0.306206484630464	0.601090420752656	0.722904864163801	0.409073891742145	0.36836680572069	0.324666845569482	0.353130757815984	0.274099498440669	0.326225545678708	0.278461992397597	0.402051313946197
"TMEM119"	3.88485243377238	4.86986816080146	4.68703735988617	3.9391569382856	3.44307361982533	3.59582338981718	3.86386806152924	5.24997403032944	3.40199299358585	3.53724617549922	3.31850749257926	3.3424272552255	3.32745630519521	3.2241218143758	3.49711583068619	3.77082157550698
"TNN"	0	0	0	0	0.0182301953921744	0	0	0	0	0	0	0	0	0	0	0
"ETV1"	4.86732765943273	4.09828423492383	1.58994517902948	2.23629840894329	4.85721149652526	4.89967012983097	2.4165843823753	1.51350361221542	4.90751127164376	4.84564662276019	3.16468065051076	3.14387615571127	4.31143617706737	4.38353548521702	3.0509118530594	2.66357497399265
"NTM"	1.72590918070607	1.38998350798207	1.2104372991328	1.44984890179011	1.93262841111763	1.61944160535097	1.55856916658983	1.21725474654015	2.62445226167068	2.58970416205309	2.14447244109264	2.37849832261793	2.91551588074368	2.98629897735745	2.0434893888376	1.99433678390849
"PRND"	0.00288490056170783	0	0	0	0	0	0	0	0	0.00854762847709083	0.0029981362063152	0	0	0	0	0
"CCL11"	6.97200464732647	7.731985903371	7.36531920767296	6.63091436253168	5.11138428174592	5.27790302933674	6.95563492757304	7.57969172438769	4.9731292135748	4.81327268697494	5.00211381456155	4.97354968729635	5.30275238213183	5.48484772136154	4.82335491095334	5.25277651606095
"ANOS1"	2.11721547327678	1.51745555519693	2.60058467957981	3.33153836825942	2.42996802054404	2.4199368572707	3.33020944684534	2.5313350907199	1.33862620248593	1.35315339814443	1.6961615489182	1.66522209157643	1.88246909637432	1.79094361222991	1.64844845167973	1.6169270221115
"OLFML3"	8.67634203211734	9.49892182873641	9.69817410117416	8.93031081286301	8.83241576088665	8.87186747128928	9.03033607389365	9.91049689651708	7.95232894660432	8.08599162244321	8.32519222293878	8.28861584563531	8.42854369324523	8.45975567803606	8.30297475521301	8.55681063283076
"CHRD"	2.00198628044914	2.46953813197418	2.83145319399739	2.50643099702548	2.77199556317891	2.4595169369771	2.44724688091245	2.91623841020182	0.846300123004217	0.734050563251377	0.890590440290681	0.984894558894249	0.836259389782548	1.11816226961248	1.14771405663731	1.14119522442226
"TYRP1"	0.073747938106615	0.0444298366947399	0.0545827927999267	0.0779579614243488	0.0130701752485371	0.0217086917828478	0.0533988971080311	0	0.0225234063985045	0	0.0130472313487992	0.00593656186312952	0.012846309292537	0	0.0130701293649877	0
"GPR85"	0.727456398609125	0.444604737218337	0.314623831624724	0.324725165205861	0.395156769254799	0.232623360185221	0.474911778357351	0.58163498711659	0.879581824180111	0.853547084604252	0.978049848574113	0.867767640136525	0.489835357256152	0.826822247424196	0.953452457583856	0.891238060524503
"FAM216B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CATSPERD"	0.0627954395420962	0.0745849863168558	0	0.141113822312144	0	0	0	0	0	0	0	0	0	0.0567846551611108	0.0653202451990089	0.0685177473546696
"ZMYND10"	0.27317366042969	0.327877980635062	0.18685535753969	0.163982299561036	0.290127632694992	0.266618615492489	0.106896472406979	0.150958967547725	0.205466928437242	0.277053552995845	0.118388175302115	0.188705480921899	0.210601581943097	0.330465932284129	0.214027044791305	0.0840337257973758
"DNAI1"	0.0109854403928947	0	0.013831571468379	0.0126794532145033	0.0562918788344528	0.0126948541364575	0	0	0	0	0	0.00519245780928078	0.0444419310801916	0.00991677460479815	0	0
"LRRC18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"STMND1"	0	0	0	0	0	0	0.0180265579963737	0	0	0	0	0	0.0340179064202885	0	0	0
"DTHD1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MS4A8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ECT2L"	0.0137865362582691	0.0326698550549928	0.149147227911472	0.0626140547938407	0.0565658262022112	0.18044244442425	0	0.283571055654137	0.0247222517191522	0.105696892179625	0.124080120377679	0.0763575969362099	0.0556111626289076	0.108332470160924	0	0.0881240487849987
"RIIAD1"	0.023453236379631	0.0140315566453964	0.0294966992074656	0	0	0	0	0	0	0	0.0243670201795407	0	0.0239932216594249	0.0159145089190548	0.006141231869179	0
"SFTPA2"	0.624578918193788	0	0	0	0	1.17176299778932	0	0	0	0	0	0	0	0.574224430946705	0	1.12738466182438
"GGTLC1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TEX26"	0.120237119385312	0.0124086164911603	0	0.0591100790554568	0.0845070380027511	0.127134914406759	0.0443844822222286	0	0	0	0.0637296770632977	0.0389031325144864	0.0212265269492881	0.0280136931012578	0	0
"SCGB1A1"	0.0134030152563577	0	0	0	0.0277695633231451	0	0	0	0	0	0	0	0	0.0121001520395918	0	0
"SEC14L3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SFTPC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181054939710627	0	0
"NAPSA"	0.180840637981534	0.546083413944418	0.993605274453637	0.49699894993474	0.609045068551351	0.388280395055443	0.382983251821385	0.922258694483954	0.310788081915609	0.234135517248801	0.226057078137364	0.356119988938553	0.58595280250745	0.311522396697944	0.609043316524279	0.351387789545681
"C6orf229"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SERPINI2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C8orf34"	0.0599888998236104	0.112392346292474	0	0.0555108366409819	0.0252862225612368	0.0825831144873611	0	0	0.359268211468709	0.362555502830591	0.328756890477594	0.452613292709556	0.262841795105163	0.0962130236739211	0.349437111743713	0.333365027546655
"AP000322.53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AZU1"	0.316701876510102	0.714079785826463	0.728959294706917	0.202398765493202	1.34564802508537	1.72132243700534	0.394369077345543	1.27331822883455	0.114835294266399	0.105560589018639	0.0228227811009417	0.139237319589648	0.286622950840357	0.204507971886325	0.110853963656206	0.417360309635887
"SFTPA1"	0.0487062404028654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AGER"	1.12642605264775	2.09044677448475	1.69088038623751	0.961578616154712	1.72854827243132	2.02860484962764	0.941075223314236	2.36302165370034	1.12406622811231	1.06794276565764	1.09622571259339	1.15726358547062	1.29951674662977	1.29516259572655	1.18005733840808	1.39281160212576
"OR6N1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MS4A15"	0	0	0	0	0	0.015495457561264	0	0	0	0	0	0	0	0	0	0
"RS1"	0	0.0155562234585232	0	0	0	0	0	0	0.0234147378096397	0	0.0135653187855806	0	0	0.0350719138238601	0	0
"SUSD2"	2.25735784585057	3.27226487663781	3.17502180576843	2.59647112004554	3.87703103168915	3.86540526766086	2.65962842035049	3.87620599589606	3.18220852622306	3.21078814168393	3.16187036635715	3.02729548393917	4.11821693538198	4.05715392668705	3.19300442641628	3.417472434712
"SLC46A2"	0	0	0.0754866601410586	0	0	0.0694030229865959	0	0	0	0.0449289457834124	0	0.0287178350255968	0	0.0274800662418529	0.0316590036400575	0
"SFTPD"	0.409490941633607	0.724573263094476	0.776032856837651	0.88153872229138	0.424079255655373	0.198606297692375	0.944272932871797	1.65720282811382	0.0465922829116169	0.0511468047438298	0.0797736658014027	0.186022689233016	0.0785727022509917	0.135831738778003	0.361501432483951	0.213484885823435
"CHIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLC6A4"	0.0227405216504923	0.092638095018688	0.0286021445312492	0.0519932322395242	0.023668159732368	0.0773954791870816	0.048608166360312	0.124125664107753	0.0406792550014416	0.022505173298628	0	0.104261285643968	0.0798346299828552	0.0205364289595655	0.0118825736433151	0.0248442395940653
"C4BPA"	0	0	0.0126008982643127	0.0115508805548101	0	0	0	0	0	0	0	0.0234924577791083	0	0	0	0
"MOGAT1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AQP10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLDN18"	0.0751523167794448	0.141457330100056	0.1423229359959	0.227755581577744	0.21751852975938	0.11217176713557	0.140155323164636	0.0440655901071147	0.235967800253246	0.257465341097032	0.195782870461542	0.241703269668253	0.166141530687669	0.303154572644927	0.264564058057683	0.287301548964953
"HHIP"	0	0	0	0	0	0	0.0870149314968785	0.0115670263029208	0.0409980218541678	0.0450141774756953	0.0190817463493367	0.0764064479802733	0.169321478302765	0.0411042055892942	0.0473212630840846	0
"RASGRF1"	0.112102765493366	0.114502636542028	0.177514458854797	0.0749495763536905	0	0.0750386766475067	0.103921322617096	0.0813753697386692	0.208937662821067	0.296846183993105	0.14791982765507	0.14913286605568	0.206074773966168	0.260521681764684	0.0841860904298866	0.234726814392273
"RTKN2"	2.10159176259158	1.48357929651188	2.04754438578158	2.8566579903967	1.23707348365763	1.20058431534029	2.80029896978996	2.08710514459792	1.7405294571167	1.87448182837641	2.024403453502	1.91644372895226	1.53600033829575	1.55943287964653	2.03838716042662	1.93376162813473
"SLC39A8"	1.97908144164914	1.47075513743924	1.39757329425489	1.70630349699127	1.42725791994021	1.49741731247692	2.22411688088827	1.89858352205121	1.93279135964763	2.10874280709792	2.03129741308963	2.0124684122579	2.25066724635007	2.25986131547103	1.97328482046752	2.12866853554516
"INSL5"	0	0	0	0	0	0	0	0	0.00309770542772582	0	0.00357645758073541	0	0.00703383363269986	0	0	0.0037621002282698
"CEACAM8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TEX14"	0.0911632321100695	0.208629208594642	0.0293502174957005	0	0.0481744010665518	0.0534057633071108	0.144719948079976	0.11366603615889	0.021020266274768	0.255373965797806	0.117348760670994	0	0.0238738447667846	0.0623235511043545	0.0716712439743133	0
"RP1.179P9.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C16orf78"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LRRC49"	2.28971399442954	1.97005845479312	1.99967798917843	2.06683678909515	2.21153287343276	2.07575941990803	2.37987696464833	2.1836415420146	1.55772128362479	1.68813939184812	1.6803050324323	1.6029583440957	1.64245076279102	1.79703243355134	1.46003788398147	1.70810618173497
"C5orf38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR2M4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C9orf57"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OSM"	0.0325621474580093	0.0387515869114026	0	0	0	0	0	0.0205463756935967	0	0.0322262820116036	0	0	0	0	0	0
"CXCL8"	5.18887940058885	4.59923613691362	4.17706333356483	4.80917671069375	5.53342831948916	5.64469707378356	5.78855893284484	4.1147590998744	2.2064597200561	2.51252869041021	2.65410711281007	2.87684126343463	5.76225083311424	5.75559457589598	3.17439986645347	3.13601394583669
"IL1B"	0.559588143767516	0.69236684290502	0.215422261772199	0.313682555534762	1.26614387537641	1.24474641283848	0.448473518496411	0.507444112327035	0.252988932863941	0.205129245216409	0.0776987801249249	0.121548995438055	0.720962699565676	0.712805658641554	0.140840380305336	0.15133622119781
"MCEMP1"	0	0	0	0	0	0	0	0	0	0	0.0736138776332236	0	0	0	0	0
"ADAMTS4"	2.84213482618764	2.77334575913461	2.08965896342148	2.62307422532453	4.79896913378329	4.67236238744185	2.4222307847975	1.15215579962375	2.55333086662841	2.57612621927369	1.81860342255263	2.17870567956911	3.08149368549728	3.26090237976561	2.05825216182976	1.69006308390253
"CSF3"	0.421996411336518	0.754163280082549	0.236867115888038	0.163372594211047	0.868234483144509	0.871390293248851	0.52373829131626	0.795270768320213	0	0	0	0.025466788005395	0.894925597253762	0.749629914974521	0.0556204016466404	0
"CCL3L3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADGRE3"	0	0	0.0276218640542882	0	0	0	0	0	0	0	0	0	0	0	0	0
"CXCL2"	2.94487094596305	2.69586363283524	1.82967483509855	2.10976172545645	2.76870851361234	2.76152650621727	3.19352144671839	2.25225809362802	0.935181312396607	0.738629448328493	0.987726653288683	0.936316694864253	2.34448845508385	2.38321662914137	0.855140807846415	1.31595504095598
"FPR1"	0	0.183356782110554	0	0	0	0	0	0.0186087317075661	0.0133513132964059	0.0146729907531868	0.0606621219565978	0	0.015169269917841	0.01338622555862	0	0
"OLR1"	3.71779606114157	3.19276615762869	2.66709210407361	3.06703396176094	2.87722240332215	2.77370305252917	3.12296093099321	1.89614073442125	3.50354072008974	3.42274392086319	3.27230519496255	3.42547999932397	3.53482855080807	3.59848371736645	3.24874856869136	3.28792292753719
"CMTM2"	0.00920203424482219	0.0433806161919306	0.0458036713795614	0	0	0	0	0	0	0	0	0.0680440973161062	0.0280625724548828	0	0.00957920678367043	0
"FCN1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLC11A1"	0.103935454513309	0.453223121222814	0.312774638262417	0.206712642810346	0.0779982243327121	0.119523972645001	0.0728440416564127	0.373003289998065	0.0742664181974237	0.0301532024162361	0.158924277993235	0.0846191656443246	0.177639770831509	0.224685983755489	0.0703852063174735	0.073824360642717
"SIRPB1"	0.00992943437407065	0.12512805975864	0	0.0892375100557638	0.0205991729677123	0.0114751785586837	0.0213316054860114	0	0.0354314172615581	0.0767972885251496	0.0608303967236431	0.0371187830619339	0.0500951062040822	0.00896317819436331	0.0509565637112549	0.01085246043484
"CCL4L2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCL4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SRGN"	1.3005786715885	1.55196145484006	1.5892206066489	1.69291891805621	2.04562819220493	1.79806588698143	1.72712942552617	1.30900694304768	2.70112587326066	2.48610088887317	2.77371721723571	2.85538017731834	3.09869738127467	3.11883176846699	2.85396241139375	2.59849671242909
"FFAR3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MRC1"	0	0	0	0	0	0	0	0	0	0	0	0.0145601782469812	0.0157847092921701	0	0	0
"RND1"	3.35283475556088	3.24944470391288	4.84439346625382	3.8122442023339	4.09557332335484	4.83299063272589	4.83660938329191	5.26165188909604	2.16304157811771	1.86705065826839	2.23507583605246	3.05185348207171	3.15533801619705	3.08949987448905	3.74215402773768	2.90707959342434
"IL13"	0	0.0275157548748891	0.0992530883036729	0	0.0120746081980701	0.0528848478192477	0.0971323900232307	0.139403745119026	0.0208129546266735	0	0	0.0218093956882065	0	0.0617174977495236	0	0
"PGLYRP1"	0.0379461914405476	0.0339890816213996	0	0.0220333228227115	0.0346086586145209	0	0	0.0533612942925274	0.0341969500119378	0.0188999553267661	0.0149078571545313	0.0135393165247156	0.00980219331710429	0.0300443073026746	0.00997315920359364	0
"MMP19"	3.27037583929134	3.73947951114367	3.72586959197441	3.37301199206673	3.55023352025558	3.6186161751871	3.52648600779777	3.98883384858186	2.93396056751506	2.90502523800777	2.90165482510991	2.95535032466284	3.10072574491723	3.07130437359556	3.07993580124684	3.10957128093305
"RASGRP4"	0	0.0822547231288624	0.0253328930622522	0.0232304408674291	0.00526830817378997	0	0	0	0	0	0	0.0190050652054024	0	0.0181832910569029	0	0
"CLC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR2B11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11.96O20.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR52K2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GPATCH2"	1.49371558843113	1.01236876559006	1.13332006629123	1.3940870942116	1.27513884549554	1.31806840290582	1.59013938706251	0.799503317692905	1.48377839104328	1.29810252423686	1.34207718548328	1.44683774122434	1.18389975142365	1.33474619671129	1.30324695564115	1.09455075068817
"FAM234B"	2.74408870655699	2.2574844476793	2.14689402478823	2.63987388429327	2.93398403814353	2.94301534140747	2.38262212992736	2.12788558421443	2.57049735428635	2.67237853578897	2.53323192082278	2.54250286601307	2.8508496949001	2.8301419015152	2.70821584581459	2.29468388197402
"TPH1"	0.0653510921766395	0.00795134956087696	0.0333154147388234	0.0455968499933476	0	0	0.0285541807269542	0	0.0356575914555918	0.0391576684829711	0.0410974283065784	0.0250108869476863	0.0271061170751457	0.035750114392982	0.0138538966056627	0.0145448096258239
"C1orf111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MS4A10"	0	0	0	0	0	0	0.02886382989695	0	0	0	0	0	0	0	0	0
"NAV3"	3.31622968190814	2.53950062791664	1.77092039780974	2.45986009504296	1.68221812541997	1.4223251075895	2.82911791533245	1.61257976224735	4.12181574080298	4.13880316791146	3.64316369466368	3.5638382507065	2.99099218816363	3.07022804095618	3.51521754299224	3.28542992662278
"PNLIPRP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEURL1"	1.27715454288054	1.94058264359043	1.87313437838601	1.72770861910747	0.928418116278884	0.983586113455962	1.64844275149964	2.15003017468604	1.29951024480359	1.4064748556803	1.33672714923732	1.49863427510699	1.0334906150605	1.10039400453342	1.40286383174552	1.65081256577454
"FRS2"	2.84225559970373	2.00190017594399	2.28371166551166	3.02276833224446	2.83962040338672	2.7215856761846	3.02995496526726	1.86091786185454	3.03718735792518	3.00632598206961	3.02878181894791	2.9950569894644	2.60707916504371	2.74874591793635	3.00901409849757	2.55940892512022
"ZDHHC11B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C1QTNF3.AMACR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KAT6A"	2.93862133394132	1.87245675728716	1.79734089592738	2.58697482726624	2.16043190912619	2.12826118237831	2.61274132314557	1.35690522608669	3.08141413016954	2.94646752786254	2.57772557170761	2.63161070608597	2.61771128975123	2.65655448799657	2.61934204590254	2.14535709964404
"AGL"	1.7059543422368	0.948881566219246	1.06054893998216	1.80165701806107	1.721768346554	1.71486225954763	1.7807530326459	0.758186530689784	1.78334143740505	1.62763442970908	1.63459048362772	1.67712121183796	1.47185638828463	1.51743632956784	1.62257358166934	1.43087140254076
"EXOC2"	2.32450800011555	1.8775990831248	1.65195859801593	2.26970788652444	1.77248837477403	1.54445784390302	2.26887981214601	1.54249132037782	2.27462924113199	2.38258650431517	2.39518599121851	2.36907452159635	2.19365128190795	2.20629818648747	2.38255955637571	2.07149804509693
"P2RY4"	0.0850186947844219	0	0	0.02506536723098	0.0448822853889747	0	0.0234192235860367	0	0	0.0215040170883832	0.022576101992712	0	0.044121801182386	0.0196222590779301	0.0448821295491667	0
"TTC36"	0.0119017743480088	0.0141833778631312	0.0444932907635075	0.0273432817200705	0	0	0.0381555994447281	0.0443678649758742	0.0423955284036859	0.0117781415308201	0.0367886744847521	0.0874926505815537	0.0242519255787673	0.0214091721496814	0.0123891294209	0.0130073213152052
"SEZ6L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
